StatusId,StatusName
2167,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_DANCER
2168,CHANGE_CAST_TIME_300_2_ABILITY_CATEGORY_ID_MACHINIST
2169,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_MACHINIST
2170,CHANGE_CAST_TIME_300_2_ABILITY_CATEGORY_ID_DARKNESS
2171,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_DARKNESS
2172,CHANGE_CAST_TIME_300_2_ABILITY_CATEGORY_ID_SHOOTER
2173,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_SHOOTER
2174,CHANGE_CAST_TIME_300_2_ABILITY_CATEGORY_ID_WITCH
2175,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_WITCH
2176,CHANGE_CAST_TIME_300_2_ABILITY_CATEGORY_ID_HEAVY
2177,CHANGE_CAST_TIME_300_3_ABILITY_CATEGORY_ID_HEAVY
2178,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_BLACK_MAGIC
2179,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_BLACK_MAGIC
2180,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_WHITE_MAGIC
2181,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_WHITE_MAGIC
2182,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_SUMMONING
2183,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_SUMMONING
2184,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_SPELLBLADE
2185,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_SPELLBLADE
2186,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_COMBAT
2187,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_COMBAT
2188,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_SUPPORT
2189,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_SUPPORT
2190,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_CELERITY
2191,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_CELERITY
2192,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_DRAGOON
2193,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_DRAGOON
2194,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_MONK
2195,CHANGE_CAST_TIME_200_15000_ABILITY_CATEGORY_ID_WHITE_MAGIC
2196,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_THIEF
2197,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_THIEF
2198,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_KNIGHT
2199,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_KNIGHT
2200,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_SAMURAI
2201,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_SAMURAI
2202,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_NINJA
2203,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_NINJA
2204,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_BARD
2205,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_BARD
2206,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_DANCER
2207,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_DANCER
2209,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_MACHINIST
2210,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_DARKNESS
2211,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_DARKNESS
2212,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_SHOOTER
2213,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_SHOOTER
2214,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_WITCH
2215,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_WITCH
2216,CHANGE_CAST_TIME_MAX_2_ABILITY_CATEGORY_ID_HEAVY
2217,CHANGE_CAST_TIME_MAX_3_ABILITY_CATEGORY_ID_HEAVY
2218,CHANGE_CAST_TIME_300_3_CUSTOM_MAGIC_DAMAGE_ABILITIES
2219,CHANGE_CAST_TIME_300_15000_CUSTOM_MAGIC_DAMAGE_ABILITIES
2220,CHANGE_CAST_TIME_300_1_CUSTOM_MAGIC_DAMAGE_ABILITIES
2221,CHANGE_CAST_TIME_200_15000_MSEC_ALL_FOR_BEYOND_HOPE_MODE
2222,CHANGE_CAST_TIME_250_15000_MSEC_ALL_FOR_BEYOND_HOPE_MODE
2223,CHANGE_CAST_TIME_300_15000_MSEC_ALL_FOR_BEYOND_HOPE_MODE
2224,CHANGE_CAST_TIME_300_2_CUSTOM_MAGIC_DAMAGE_ABILITIES
2225,CHANGE_CAST_TIME_MAX_2_CUSTOM_MAGIC_DAMAGE_ABILITIES
2226,CHANGE_CAST_TIME_100_15000_MSEC_ALL_FOR_BEYOND_HOPE_MODE
2227,CHANGE_CAST_TIME_MAX_15000_MSEC_COMBAT
2228,CHANGE_CAST_TIME_MAX_15000_MSEC_CELERITY
2229,CHANGE_CAST_TIME_300_1_ABILITY_CATEGORY_ID_MONK
2230,CHANGE_CAST_TIME_MAX_15000_MSEC_ALL
2250,CHANGE_CAST_TIME_MAX_15000_ELEMENT_ID_LIGHTNING
2251,CHANGE_CAST_TIME_MAX_2_FLIGHT_ATTACK
2252,CHANGE_CAST_TIME_MAX_15000_ELEMENT_ID_WATER
2253,CHANGE_CAST_TIME_MEDIUM_15000_ELEMENT_ID_WATER
2254,CHANGE_CAST_TIME_200_15000_MSEC_PHYSICAL_DAMAGE_ABILITIES
2255,CHANGE_CAST_TIME_300_1_ABILITY_CATEGORY_ID_SPELLBLADE
2256,CHANGE_CAST_TIME_200_1_CUSTOM_PHYSICAL_DAMAGE_ABILITIES
2257,CHANGE_CAST_TIME_MAX_15000_MSEC_MACHINIST
2258,CHANGE_CAST_TIME_300_3_ALL
2259,CHANGE_CAST_TIME_200_2_CUSTOM_PHYSICAL_DAMAGE_ABILITIES
2260,CHANGE_CAST_TIME_MAX_3_FLIGHT_ATTACK
2261,CHANGE_CAST_TIME_MAX_15000_MSEC_THIEF
2262,CHANGE_CAST_TIME_MAX_1_ABILITY_CATEGORY_ID_NINJA
2263,CHANGE_CAST_TIME_200_1_FLIGHT_ATTACK
2264,CHANGE_CAST_TIME_133_1_ALL
2265,CHANGE_CAST_TIME_200_1_ABILITY_CATEGORY_ID_DRAGOON
2266,CHANGE_CAST_TIME_300_25000_MSEC_ALL
2267,CHANGE_CAST_TIME_166_1_ALL
2268,CHANGE_CAST_TIME_142_1_ALL
2269,CHANGE_CAST_TIME_125_1_ALL
2270,CHANGE_CAST_TIME_111_1_ALL
2271,CHANGE_CAST_TIME_200_4_ELEMENT_ID_HOLY
2272,CHANGE_CAST_TIME_200_15000_ELEMENT_EARTH_HOLY
3001,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_FIRE_BY_TURN_1
3002,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_ICE_BY_TURN_1
3003,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_LIGHTNING_BY_TURN_1
3004,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_EARTH_BY_TURN_1
3005,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_WIND_BY_TURN_1
3006,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_WATER_BY_TURN_1
3007,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_HOLY_BY_TURN_1
3008,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_DARK_BY_TURN_1
3009,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_POISON_BY_TURN_1
3010,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_ICE_WATER_LIGHTNING_BY_TURN_1
3011,SEQ_ABILITY_REPEAT_1_TIMES_FOR_BLACK_MAGIC_ABILITY_BY_TURN_1
3012,SEQ_ABILITY_REPEAT_1_TIMES_FOR_WHITE_MAGIC_ABILITY_BY_TURN_1
3013,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SUMMONING_ABILITY_BY_TURN_1
3014,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SPELLBLADE_ABILITY_BY_TURN_1
3015,SEQ_ABILITY_REPEAT_1_TIMES_FOR_COMBAT_ABILITY_BY_TURN_1
3016,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SUPPORT_ABILITY_BY_TURN_1
3017,SEQ_ABILITY_REPEAT_1_TIMES_FOR_CELERITY_ABILITY_BY_TURN_1
3018,SEQ_ABILITY_REPEAT_1_TIMES_FOR_DRAGOON_ABILITY_BY_TURN_1
3019,SEQ_ABILITY_REPEAT_1_TIMES_FOR_MONK_ABILITY_BY_TURN_1
3020,SEQ_ABILITY_REPEAT_1_TIMES_FOR_THIEF_ABILITY_BY_TURN_1
3021,SEQ_ABILITY_REPEAT_1_TIMES_FOR_KNIGHT_ABILITY_BY_TURN_1
3022,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SAMURAI_ABILITY_BY_TURN_1
3023,SEQ_ABILITY_REPEAT_1_TIMES_FOR_NINJA_ABILITY_BY_TURN_1
3024,SEQ_ABILITY_REPEAT_1_TIMES_FOR_BARD_ABILITY_BY_TURN_1
3025,SEQ_ABILITY_REPEAT_1_TIMES_FOR_DANCER_ABILITY_BY_TURN_1
3026,SEQ_ABILITY_REPEAT_1_TIMES_FOR_MACHINIST_ABILITY_BY_TURN_1
3027,SEQ_ABILITY_REPEAT_1_TIMES_FOR_DARKNESS_ABILITY_BY_TURN_1
3028,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SHOOTER_ABILITY_BY_TURN_1
3029,SEQ_ABILITY_REPEAT_1_TIMES_FOR_WITCH_ABILITY_BY_TURN_1
3030,SEQ_ABILITY_REPEAT_1_TIMES_FOR_HEAVY_ABILITY_BY_TURN_1
3031,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_WIND_BY_TURN_3
3032,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_DARK_BY_TURN_3
3033,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_DARK_FIRE_BY_TURN_1
3034,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_DARK_FIRE_BY_TURN_2
3035,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_DARK_FIRE_BY_TURN_3
3036,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_EARTH_HOLY_BY_TURN_1
3037,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_EARTH_HOLY_BY_TURN_1
3038,SEQ_ABILITY_REPEAT_3_TIMES_FOR_ELEMENT_EARTH_HOLY_BY_TURN_1
3039,SEQ_ABILITY_REPEAT_5_TIMES_FOR_ELEMENT_EARTH_HOLY_BY_TURN_1
3040,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_ICE_LIGHTNING_BY_TURN_1
3041,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_HOLY_BY_TURN_2
3042,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_FIRE_BY_TURN_3
3043,SEQ_ABILITY_REPEAT_1_TIMES_FOR_ELEMENT_FIRE_BY_TURN_2
3111,SEQ_ABILITY_REPEAT_1_TIMES_FOR_BLACK_MAGIC_ABILITY_BY_TIME_15000
3112,SEQ_ABILITY_REPEAT_1_TIMES_FOR_WHITE_MAGIC_ABILITY_BY_TIME_15000
3113,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SUMMONING_ABILITY_BY_TIME_15000
3114,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SPELLBLADE_ABILITY_BY_TIME_15000
3115,SEQ_ABILITY_REPEAT_1_TIMES_FOR_COMBAT_ABILITY_BY_TIME_15000
3116,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SUPPORT_ABILITY_BY_TIME_15000
3117,SEQ_ABILITY_REPEAT_1_TIMES_FOR_CELERITY_ABILITY_BY_TIME_15000
3118,SEQ_ABILITY_REPEAT_1_TIMES_FOR_DRAGOON_ABILITY_BY_TIME_15000
3119,SEQ_ABILITY_REPEAT_1_TIMES_FOR_MONK_ABILITY_BY_TIME_15000
3120,SEQ_ABILITY_REPEAT_1_TIMES_FOR_THIEF_ABILITY_BY_TIME_15000
3121,SEQ_ABILITY_REPEAT_1_TIMES_FOR_KNIGHT_ABILITY_BY_TIME_15000
3131,SEQ_ABILITY_REPEAT_1_TIMES_FOR_SPELLBLADE_ABILITY_BY_TIME_15000_WITH_PROBABILITY_LARGE
3201,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_WIND_BY_TURN_1
3202,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_FIRE_BY_TURN_1
3203,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_ICE_BY_TURN_1
3204,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_LIGHTNING_BY_TURN_1
3205,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_EARTH_BY_TURN_1
3206,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_WATER_BY_TURN_1
3207,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_HOLY_BY_TURN_1
3208,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_DARK_BY_TURN_1
3209,SEQ_ABILITY_REPEAT_2_TIMES_FOR_ELEMENT_POISON_BY_TURN_1
3301,SEQ_ABILITY_FOR_SPELLBLADE_ABILITY_BY_TURN_2
3401,SEQ_ABILITY_FOR_SPELLBLADE_ABILITY_BY_TURN_3
3402,SEQ_ABILITY_FOR_POISON_ABILITY_BY_TURN_3
3403,SEQ_ABILITY_FOR_WITCH_ABILITY_BY_TURN_3
3501,SEQ_ABILITY_REPEAT_3_TIMES_FOR_ELEMENT_FIRE_BY_TURN_1
3504,SEQ_ABILITY_REPEAT_3_TIMES_FOR_ELEMENT_LIGHTNING_BY_TURN_1
3510,SEQ_ABILITY_REPEAT_3_TIMES_FOR_SPELLBLADE_ABILITY_BY_TURN_1
3601,SEQ_ABILITY_REPEAT_4_TIMES_FOR_ELEMENT_FIRE_BY_TURN_1
4001,INCREASE_RECEIVED_HEAL_FACTOR_MEDIUM_WITH_DURATION_15000
5001,CUSTOM_ATK_DEF_MATK_MDEF_MND_1_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5002,CUSTOM_ATK_DEF_MATK_MDEF_MND_2_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5003,CUSTOM_ATK_DEF_MATK_MDEF_MND_3_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5004,CUSTOM_ATK_DEF_MATK_MDEF_MND_4_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5005,CUSTOM_ATK_DEF_MATK_MDEF_MND_5_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5006,CUSTOM_ATK_DEF_MATK_MDEF_MND_6_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5007,CUSTOM_ATK_DEF_MATK_MDEF_MND_7_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5008,CUSTOM_ATK_DEF_MATK_MDEF_MND_8_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5009,CUSTOM_ATK_DEF_MATK_MDEF_MND_9_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5010,CUSTOM_ATK_DEF_MATK_MDEF_MND_10_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5011,CUSTOM_ATK_DEF_MATK_MDEF_MND_11_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5012,CUSTOM_ATK_DEF_MATK_MDEF_MND_12_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5013,CUSTOM_ATK_DEF_MATK_MDEF_MND_13_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5014,CUSTOM_ATK_DEF_MATK_MDEF_MND_14_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5015,CUSTOM_ATK_DEF_MATK_MDEF_MND_15_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5016,CUSTOM_ATK_DEF_MATK_MDEF_MND_16_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5017,CUSTOM_ATK_DEF_MATK_MDEF_MND_17_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5018,CUSTOM_ATK_DEF_MATK_MDEF_MND_18_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5019,CUSTOM_ATK_DEF_MATK_MDEF_MND_19_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5020,CUSTOM_ATK_DEF_MATK_MDEF_MND_20_WITH_DURATION_MEDIUM_FOR_CHOREN_EFFECT
5021,CUSTOM_ATK_DEF_MATK_MDEF_MND_1_WITH_DURATION_LARGE_FOR_CHOREN_EFFECT
5024,CUSTOM_ATK_DEF_MATK_MDEF_MND_4_WITH_DURATION_LARGE_FOR_CHOREN_EFFECT
5026,CUSTOM_ATK_DEF_MATK_MDEF_MND_6_WITH_DURATION_LARGE_FOR_CHOREN_EFFECT
5028,CUSTOM_ATK_DEF_MATK_MDEF_MND_8_WITH_DURATION_LARGE_FOR_CHOREN_EFFECT
5030,CUSTOM_ATK_DEF_MATK_MDEF_MND_10_WITH_DURATION_LARGE_FOR_CHOREN_EFFECT
6001,CUSTOM_PARAM_MULTI_ATK_30_DEF_M30
6002,CUSTOM_PARAM_MULTI_MATK_30_DEF_M30
6003,CUSTOM_PARAM_MULTI_ATK_30_DEF_30_MDEF_30
6004,CUSTOM_PARAM_MULTI_ATK_30_MDEF_M30
6005,CUSTOM_PARAM_MULTI_ATK_30_MDEF_25_CRITICAL_50
6006,CUSTOM_PARAM_MULTI_CRITICAL_50
6007,CUSTOM_PARAM_MULTI_ATK_30_DEF_30
6008,CUSTOM_PARAM_MULTI_ATK_30_MND_15_CRITICAL_50
6009,CUSTOM_PARAM_MULTI_MATK_15_DEF_M15
6010,CUSTOM_PARAM_MULTI_MATK_15_MDEF_M15
6011,CUSTOM_PARAM_MULTI_ATK_30_MDEF_30
6012,CUSTOM_PARAM_MULTI_ATK_15_DEF_M15
6013,CUSTOM_PARAM_MULTI_ATK_30_DEF_50
6014,CUSTOM_PARAM_MULTI_MATK_30_MDEF_M30
6015,CUSTOM_PARAM_MULTI_DEF_M50_MDEF_M25
6016,CUSTOM_PARAM_MULTI_CRITICAL_100
6017,CUSTOM_PARAM_MULTI_MATK_30_DEF_M15
6018,CUSTOM_PARAM_MULTI_ATK_35_DEF_M35
6019,CUSTOM_PARAM_MULTI_ATK_50_DEF_M15_MDEF_M15
6020,CUSTOM_PARAM_MULTI_ATK_30_MATK_30_DEF_M30
6021,CUSTOM_PARAM_MULTI_DEF_100_MDEF_100_MND_50
6022,CUSTOM_PARAM_MULTI_MATK_30_MDEF_50
6023,CUSTOM_PARAM_MULTI_ATK_30_MND_M30
6024,CUSTOM_PARAM_MULTI_DEF_M30_MDEF_M30_MND_30
6025,CUSTOM_PARAM_MULTI_CRITICAL_100_2
6026,CUSTOM_PARAM_MULTI_CRITICAL_50_15000_FOR_VALKYRIE_MODE
6027,CUSTOM_PARAM_MULTI_CRITICAL_75_15000_FOR_VALKYRIE_MODE
6028,CUSTOM_PARAM_MULTI_CRITICAL_100_15000_FOR_VALKYRIE_MODE
6029,CUSTOM_PARAM_MULTI_CRITICAL_75_25000
6030,CUSTOM_PARAM_MULTI_CRITICAL_75_3
6033,CUSTOM_PARAM_MULTI_CRITICAL_75_15000
6034,CUSTOM_PARAM_MULTI_CRITICAL_100_1
6035,CUSTOM_PARAM_MULTI_ATK_50_MND_50_WITH_DURATION_LARGE
6036,CUSTOM_PARAM_MULTI_CRITICAL_50_15000
6037,CUSTOM_PARAM_MULTI_CRITICAL_100_15000
6038,CUSTOM_PARAM_MULTI_ATK_30_MATK_30_MND_30
6039,CUSTOM_PARAM_MULTI_DEF_M15_MDEF_M15_MND_50_WITH_DURATION_LARGE
6040,CUSTOM_PARAM_MULTI_ATK_30_DEF_M15_MDEF_M15_WITH_DURATION_8000
6041,CUSTOM_PARAM_MULTI_MATK_50_MDEF_M50
6042,CUSTOM_PARAM_MULTI_CRITICAL_50_25000
6043,CUSTOM_PARAM_MULTI_CRITICAL_60_15000
6044,CUSTOM_PARAM_MULTI_CRITICAL_80_15000
6045,CUSTOM_PARAM_MULTI_ATK_30_DEF_25_WITH_DURATION_LARGE
6046,CUSTOM_PARAM_MULTI_CRITICAL_100_3
6047,CUSTOM_PARAM_MULTI_ATK_30_DEF_M30_8000
6048,CUSTOM_PARAM_MULTI_CRITICAL_100_25000
6049,CUSTOM_PARAM_MULTI_ATK_30_DEF_M50_8000
7000,ATTACH_ELEMENT
7001,ATTACH_ELEMENT_MAX_LEVEL
7100,INCREASE_ATTACH_ELEMENT_FIRE_LEVEL_MINUS_1
7110,INCREASE_ATTACH_ELEMENT_ICE_LEVEL_MINUS_1
7120,INCREASE_ATTACH_ELEMENT_LIGHTNING_LEVEL_MINUS_1
7130,INCREASE_ATTACH_ELEMENT_EARTH_LEVEL_MINUS_1
7140,INCREASE_ATTACH_ELEMENT_WIND_LEVEL_MINUS_1
7150,INCREASE_ATTACH_ELEMENT_WATER_LEVEL_MINUS_1
7160,INCREASE_ATTACH_ELEMENT_HOLY_LEVEL_MINUS_1
7170,INCREASE_ATTACH_ELEMENT_DARK_LEVEL_MINUS_1
7180,INCREASE_ATTACH_ELEMENT_POISON_LEVEL_MINUS_1
7190,INCREASE_ATTACH_ELEMENT_LEVEL_MINUS_1
7200,INCREASE_ATTACH_ELEMENT_FIRE_MAX_LEVEL_2_AND_LEVEL_1
7201,INCREASE_ATTACH_ELEMENT_FIRE_MAX_LEVEL_2_AND_LEVEL_3
7202,INCREASE_ATTACH_ELEMENT_FIRE_MAX_LEVEL_2_AND_LEVEL_2
7210,INCREASE_ATTACH_ELEMENT_ICE_MAX_LEVEL_2_AND_LEVEL_1
7211,INCREASE_ATTACH_ELEMENT_ICE_MAX_LEVEL_2_AND_LEVEL_3
7212,INCREASE_ATTACH_ELEMENT_ICE_MAX_LEVEL_2_AND_LEVEL_2
7220,INCREASE_ATTACH_ELEMENT_LIGHTNING_MAX_LEVEL_2_AND_LEVEL_1
7221,INCREASE_ATTACH_ELEMENT_LIGHTNING_MAX_LEVEL_2_AND_LEVEL_3
7222,INCREASE_ATTACH_ELEMENT_LIGHTNING_MAX_LEVEL_2_AND_LEVEL_2
7230,INCREASE_ATTACH_ELEMENT_EARTH_MAX_LEVEL_2_AND_LEVEL_1
7231,INCREASE_ATTACH_ELEMENT_EARTH_MAX_LEVEL_2_AND_LEVEL_3
7232,INCREASE_ATTACH_ELEMENT_EARTH_MAX_LEVEL_2_AND_LEVEL_2
7240,INCREASE_ATTACH_ELEMENT_WIND_MAX_LEVEL_2_AND_LEVEL_1
7241,INCREASE_ATTACH_ELEMENT_WIND_MAX_LEVEL_2_AND_LEVEL_3
7242,INCREASE_ATTACH_ELEMENT_WIND_MAX_LEVEL_2_AND_LEVEL_2
7250,INCREASE_ATTACH_ELEMENT_WATER_MAX_LEVEL_2_AND_LEVEL_1
7251,INCREASE_ATTACH_ELEMENT_WATER_MAX_LEVEL_2_AND_LEVEL_3
7252,INCREASE_ATTACH_ELEMENT_WATER_MAX_LEVEL_2_AND_LEVEL_2
7260,INCREASE_ATTACH_ELEMENT_HOLY_MAX_LEVEL_2_AND_LEVEL_1
7261,INCREASE_ATTACH_ELEMENT_HOLY_MAX_LEVEL_2_AND_LEVEL_3
7262,INCREASE_ATTACH_ELEMENT_HOLY_MAX_LEVEL_2_AND_LEVEL_2
7270,INCREASE_ATTACH_ELEMENT_DARK_MAX_LEVEL_2_AND_LEVEL_1
7271,INCREASE_ATTACH_ELEMENT_DARK_MAX_LEVEL_2_AND_LEVEL_3
7272,INCREASE_ATTACH_ELEMENT_DARK_MAX_LEVEL_2_AND_LEVEL_2
7280,INCREASE_ATTACH_ELEMENT_POISON_MAX_LEVEL_2_AND_LEVEL_1
7281,INCREASE_ATTACH_ELEMENT_POISON_MAX_LEVEL_2_AND_LEVEL_3
7282,INCREASE_ATTACH_ELEMENT_POISON_MAX_LEVEL_2_AND_LEVEL_2
8001,INCREASE_ELEMENT_ATK_FIRE_1_TIME_MEDIUM
8002,INCREASE_ELEMENT_ATK_ICE_1_TIME_MEDIUM
8003,INCREASE_ELEMENT_ATK_LIGHTNING_1_TIME_MEDIUM
8004,INCREASE_ELEMENT_ATK_EARTH_1_TIME_MEDIUM
8005,INCREASE_ELEMENT_ATK_WIND_1_TIME_MEDIUM
8006,INCREASE_ELEMENT_ATK_WATER_1_TIME_MEDIUM
8007,INCREASE_ELEMENT_ATK_HOLY_1_TIME_MEDIUM
8008,INCREASE_ELEMENT_ATK_DARK_1_TIME_MEDIUM
8009,INCREASE_ELEMENT_ATK_FIRE_M2_TIME_MEDIUM
8010,INCREASE_ELEMENT_ATK_ICE_M2_TIME_MEDIUM
8011,INCREASE_ELEMENT_ATK_LIGHTNING_M2_TIME_MEDIUM
8012,INCREASE_ELEMENT_ATK_EARTH_M2_TIME_MEDIUM
8013,INCREASE_ELEMENT_ATK_WIND_M2_TIME_MEDIUM
8014,INCREASE_ELEMENT_ATK_WATER_M2_TIME_MEDIUM
8015,INCREASE_ELEMENT_ATK_HOLY_M2_TIME_MEDIUM
8016,INCREASE_ELEMENT_ATK_DARK_M2_TIME_MEDIUM
8017,INCREASE_ELEMENT_ATK_FIRE_2_TIME_MEDIUM
8018,INCREASE_ELEMENT_ATK_ICE_2_TIME_MEDIUM
8019,INCREASE_ELEMENT_ATK_LIGHTNING_2_TIME_MEDIUM
8020,INCREASE_ELEMENT_ATK_EARTH_2_TIME_MEDIUM
8021,INCREASE_ELEMENT_ATK_WIND_2_TIME_MEDIUM
8022,INCREASE_ELEMENT_ATK_WATER_2_TIME_MEDIUM
8023,INCREASE_ELEMENT_ATK_HOLY_2_TIME_MEDIUM
8024,INCREASE_ELEMENT_ATK_DARK_2_TIME_MEDIUM
8025,INCREASE_ELEMENT_ATK_FIRE_M1_TIME_MEDIUM
8026,INCREASE_ELEMENT_ATK_ICE_M1_TIME_MEDIUM
8027,INCREASE_ELEMENT_ATK_LIGHTNING_M1_TIME_MEDIUM
8028,INCREASE_ELEMENT_ATK_EARTH_M1_TIME_MEDIUM
8029,INCREASE_ELEMENT_ATK_WIND_M1_TIME_MEDIUM
8030,INCREASE_ELEMENT_ATK_WATER_M1_TIME_MEDIUM
8031,INCREASE_ELEMENT_ATK_HOLY_M1_TIME_MEDIUM
8032,INCREASE_ELEMENT_ATK_DARK_M1_TIME_MEDIUM
8033,INCREASE_ELEMENT_ATK_POISON_1_TIME_MEDIUM
8034,INCREASE_ELEMENT_ATK_POISON_2_TIME_MEDIUM
8035,INCREASE_ELEMENT_ATK_POISON_M1_TIME_MEDIUM
8036,INCREASE_ELEMENT_ATK_POISON_M2_TIME_MEDIUM
